up_time_ms,abs_time_ms,time_zone_ms,format,up_time_ms,has_location_fix,latitude,longitude,altitude,speed_mps,heading_deg,accuracy_m,accuracy_vert_m,accuracy_speed_mps,fix_type,sats_in_view_0,sats_in_view_1,sats_in_view_2,sats_in_view_3,sats_in_view_4,sats_in_use_0,sats_in_use_1,sats_in_use_2,sats_in_use_3,sats_in_use_4,gps_time_ms
15934808,1619349008629,7200000,4,15949627,1,50.680798,7.242290,324.899994,0.719445,145.199997,14.100000,13.400000,0.552778,3,10,9,0,0,1,6,4,0,0,0,40229000
15935807,1619349009628,7200000,4,15950627,1,50.680802,7.242302,326.200012,0.922223,4.300000,14.400000,13.700000,0.544445,3,10,9,0,0,1,6,4,0,0,0,40230000
15936808,1619349010629,7200000,4,15951630,1,50.680812,7.242323,327.600006,1.175001,40.599998,14.200000,15.100000,0.533334,3,10,9,0,0,1,6,4,0,0,0,40231000
15937814,1619349011635,7200000,4,15952626,1,50.680823,7.242352,328.700012,1.175001,54.000000,13.700000,15.000000,0.536112,3,10,9,0,0,1,6,4,0,0,0,40232000
15938807,1619349012628,7200000,4,15953628,1,50.680830,7.242368,328.799988,0.847223,57.500000,13.400000,14.200000,0.519445,3,10,9,0,0,1,6,4,0,0,0,40233000
15939807,1619349013628,7200000,4,15954630,1,50.680837,7.242382,328.200012,0.847223,50.099998,13.400000,14.000000,0.508334,3,10,9,0,0,1,5,4,0,0,0,40234000
15942855,1619349016676,7200000,4,15955626,1,50.680842,7.242393,327.600006,0.841667,52.400002,13.700000,15.700000,0.516667,3,10,9,0,0,1,6,4,0,0,0,40235000
15943028,1619349016849,7200000,4,15956628,1,50.680847,7.242405,327.000000,0.841667,42.599998,13.500000,15.400000,0.497223,3,10,9,0,0,1,6,3,0,0,0,40236000
15943410,1619349017231,7200000,4,15957628,1,50.680850,7.242415,326.299988,0.563889,64.800003,13.200000,15.000000,0.477778,3,10,9,0,0,1,6,4,0,0,0,40237000
15943814,1619349017635,7200000,4,15958629,1,50.680850,7.242432,326.000000,0.833334,108.800003,12.800000,14.200000,0.466667,3,10,9,0,0,1,6,4,0,0,0,40238000
15944807,1619349018628,7200000,4,15959630,1,50.680845,7.242453,325.600006,0.841667,132.199997,12.000000,13.400000,0.461111,3,10,9,0,0,1,6,4,0,0,0,40239000
15945814,1619349019635,7200000,4,15960629,1,50.680842,7.242477,326.399994,0.841667,91.699997,12.300000,13.900000,0.452778,3,10,9,0,0,1,6,4,0,0,0,40240000
15946808,1619349020629,7200000,4,15961629,1,50.680840,7.242503,326.500000,0.958334,80.400002,11.800000,13.200000,0.441667,3,10,9,0,0,1,6,3,0,0,0,40241000
15947808,1619349021629,7200000,4,15962629,1,50.680850,7.242522,326.200012,0.841667,59.900002,11.600000,13.000000,0.436111,3,10,9,0,0,1,6,4,0,0,0,40242000
15948807,1619349022628,7200000,4,15963629,1,50.680870,7.242532,326.299988,1.036112,45.000000,11.700000,12.400000,0.427778,3,10,9,0,0,1,6,4,0,0,0,40243000
15949808,1619349023629,7200000,4,15964630,1,50.680885,7.242553,326.200012,0.419445,63.700001,11.400000,11.800000,0.419445,3,10,9,0,0,1,6,4,0,0,0,40244000
15950812,1619349024633,7200000,4,15965630,1,50.680887,7.242578,325.799988,0.386111,63.900002,11.500000,11.400000,0.413889,3,10,9,0,0,1,6,4,0,0,0,40245000
15951808,1619349025629,7200000,4,15966629,1,50.680895,7.242597,325.399994,0.419445,44.700001,12.100000,11.200000,0.444445,3,10,9,0,0,1,6,4,0,0,0,40246000
15952812,1619349026633,7200000,4,15967628,1,50.680903,7.242610,325.799988,0.872223,29.299999,13.400000,10.900000,0.433334,3,10,9,0,0,1,6,4,0,0,0,40247000
15953806,1619349027627,7200000,4,15968629,1,50.680908,7.242622,325.200012,0.872223,61.400002,13.200000,10.700000,0.430556,3,10,9,0,0,1,6,4,0,0,0,40248000
15954808,1619349028629,7200000,4,15969630,1,50.680923,7.242630,325.500000,0.900001,36.400002,13.000000,10.500000,0.419445,3,10,9,0,0,1,6,4,0,0,0,40249000
15955807,1619349029628,7200000,4,15970632,1,50.680942,7.242633,325.899994,0.958334,17.000000,13.600000,10.400000,0.427778,3,10,9,0,0,1,6,4,0,0,0,40250000
15957060,1619349030881,7200000,4,15971630,1,50.680955,7.242640,326.200012,1.105556,36.900002,14.800000,10.300000,0.413889,3,10,9,0,0,1,6,4,0,0,0,40251000
15957807,1619349031628,7200000,4,15972630,1,50.680970,7.242643,326.200012,0.380556,31.900000,14.700000,9.900000,0.405556,3,10,9,0,0,1,6,4,0,0,0,40252000
15958807,1619349032628,7200000,4,15973630,1,50.680987,7.242648,325.799988,0.380556,16.200001,14.600000,10.600000,0.469445,3,10,9,0,0,1,6,4,0,0,0,40253000
15959807,1619349033628,7200000,4,15974630,1,50.681007,7.242647,325.500000,0.383334,12.100000,14.300000,10.400000,0.452778,3,10,9,0,0,1,6,4,0,0,0,40254000
15960806,1619349034627,7200000,4,15975628,1,50.681030,7.242642,325.399994,0.883334,5.600000,14.000000,10.100000,0.569445,3,10,9,0,0,1,6,4,0,0,0,40255000
15961802,1619349035623,7200000,4,15976630,1,50.681042,7.242643,326.000000,0.872223,37.900002,13.900000,11.500000,0.547223,3,10,9,0,0,1,6,4,0,0,0,40256000
15962802,1619349036623,7200000,4,15977630,1,50.681050,7.242647,327.299988,0.883334,33.000000,15.600000,16.200001,0.533334,3,10,9,0,0,1,6,4,0,0,0,40257000
15963803,1619349037624,7200000,4,15978631,1,50.681057,7.242668,329.000000,0.947223,29.799999,15.300000,16.000000,0.516667,3,10,9,0,0,1,6,5,0,0,0,40258000
15964801,1619349038622,7200000,4,15979631,1,50.681065,7.242680,329.700012,0.947223,29.600000,14.900000,15.300000,0.497223,3,10,9,0,0,1,6,4,0,0,0,40259000
15965800,1619349039621,7200000,4,15980631,1,50.681068,7.242683,329.399994,0.000000,38.500000,14.600000,14.900000,0.486111,3,10,9,0,0,1,6,4,0,0,0,40260000
15966803,1619349040624,7200000,4,15981631,1,50.681070,7.242695,330.100006,0.266667,35.900002,14.200000,14.500000,0.472223,3,10,9,0,0,1,6,4,0,0,0,40261000
15967808,1619349041629,7200000,4,15982624,1,50.681065,7.242708,330.299988,0.266667,130.300003,13.600000,13.800000,0.525000,3,10,9,0,0,1,6,4,0,0,0,40262000
15968807,1619349042628,7200000,4,15983633,1,50.681060,7.242723,330.100006,0.377778,84.400002,13.000000,13.200000,0.502778,3,10,9,0,0,1,6,4,0,0,0,40263000
15969805,1619349043626,7200000,4,15984629,1,50.681062,7.242738,330.299988,0.672223,35.799999,12.600000,12.600000,0.488889,3,10,9,0,0,1,6,4,0,0,0,40264000
15971299,1619349045120,7200000,4,15985631,1,50.681068,7.242750,330.600006,0.672223,2.200000,12.500000,12.100000,0.472223,3,10,9,0,0,1,6,4,0,0,0,40265000
15971792,1619349045613,7200000,4,15986633,1,50.681073,7.242760,330.100006,1.150001,359.399994,12.400000,11.700000,0.850001,3,10,9,0,0,1,6,4,0,0,0,40266000
15972880,1619349046701,7200000,4,15987633,1,50.681075,7.242767,329.600006,0.736112,4.500000,14.200000,11.400000,0.802778,3,10,9,0,0,1,6,4,0,0,0,40267000
15973806,1619349047627,7200000,4,15988630,1,50.681070,7.242768,329.500000,0.675001,331.200012,14.600000,11.000000,0.772223,3,10,9,0,0,1,6,4,0,0,0,40268000
15974809,1619349048630,7200000,4,15989630,1,50.681068,7.242785,330.200012,0.986112,115.500000,14.400000,11.000000,0.736112,3,10,9,0,0,1,6,4,0,0,0,40269000
15975813,1619349049634,7200000,4,15990628,1,50.681070,7.242803,330.700012,0.675001,103.300003,14.100000,10.800000,0.694445,3,10,9,0,0,1,6,3,0,0,0,40270000
15977385,1619349051206,7200000,4,15991627,1,50.681072,7.242822,331.500000,0.736112,110.000000,14.300000,11.800000,0.691667,3,10,9,0,0,1,6,4,0,0,0,40271000
15977813,1619349051634,7200000,4,15992633,1,50.681072,7.242843,331.299988,0.736112,107.599998,14.400000,11.300000,0.747223,3,10,9,0,0,1,6,4,0,0,0,40272000
15978810,1619349052631,7200000,4,15993632,1,50.681070,7.242850,330.899994,0.736112,113.099998,13.700000,11.100000,0.716667,3,10,9,0,0,1,6,4,0,0,0,40273000
15979807,1619349053628,7200000,4,15994631,1,50.681078,7.242875,331.600006,0.361111,118.000000,13.400000,13.000000,0.680556,3,10,9,0,0,1,6,4,0,0,0,40274000
15980808,1619349054629,7200000,4,15995630,1,50.681085,7.242897,332.200012,0.736112,89.000000,13.300000,13.000000,0.644445,3,10,9,0,0,1,6,4,0,0,0,40275000
15981809,1619349055630,7200000,4,15996626,1,50.681093,7.242912,332.600006,0.736112,59.099998,13.100000,12.700000,0.611112,3,10,9,0,0,1,6,4,0,0,0,40276000
15982807,1619349056628,7200000,4,15997629,1,50.681092,7.242922,332.500000,0.736112,91.900002,12.700000,12.100000,0.580556,3,10,9,0,0,1,6,4,0,0,0,40277000
15983809,1619349057630,7200000,4,15998629,1,50.681097,7.242933,332.399994,0.736112,80.800003,13.500000,11.600000,0.550000,3,10,9,0,0,1,6,4,0,0,0,40278000
15984810,1619349058631,7200000,4,15999631,1,50.681097,7.242952,333.500000,0.736112,85.699997,13.100000,11.600000,0.536112,3,10,9,0,0,1,6,4,0,0,0,40279000
15985812,1619349059633,7200000,4,16000631,1,50.681090,7.242968,333.100006,0.736112,86.900002,12.800000,11.500000,0.516667,3,10,9,0,0,1,6,4,0,0,0,40280000
15987358,1619349061179,7200000,4,16001646,1,50.681068,7.242985,332.899994,0.988890,128.399994,12.100000,11.000000,0.508334,3,10,9,0,0,1,6,4,0,0,0,40281000
15987818,1619349061639,7200000,4,16002630,1,50.681060,7.243005,333.100006,0.736112,113.300003,11.700000,10.800000,0.494445,3,10,9,0,0,1,6,4,0,0,0,40282000
15988814,1619349062635,7200000,4,16003630,1,50.681060,7.243020,333.600006,0.541667,92.699997,11.500000,10.800000,0.486111,3,10,9,0,0,1,6,4,0,0,0,40283000
15989813,1619349063634,7200000,4,16004629,1,50.681068,7.243042,334.299988,0.780556,39.799999,11.100000,10.500000,0.500000,3,10,9,0,0,1,6,4,0,0,0,40284000
15990820,1619349064641,7200000,4,16005628,1,50.681088,7.243048,334.500000,0.780556,34.799999,10.700000,10.200000,0.486111,3,10,9,0,0,1,6,3,0,0,0,40285000
15991812,1619349065633,7200000,4,16006645,1,50.681108,7.243045,334.399994,0.780556,51.500000,11.300000,10.300000,0.472223,3,10,9,0,0,1,6,4,0,0,0,40286000
15992813,1619349066634,7200000,4,16007629,1,50.681123,7.243050,335.299988,0.780556,93.500000,11.200000,11.400000,0.469445,3,10,9,0,0,1,6,4,0,0,0,40287000
15993811,1619349067632,7200000,4,16008631,1,50.681133,7.243050,335.700012,0.725001,93.500000,11.100000,11.100000,0.463889,3,10,9,0,0,1,6,4,0,0,0,40288000
15994811,1619349068632,7200000,4,16009632,1,50.681145,7.243053,336.299988,0.719445,332.200012,12.300000,13.900000,0.494445,3,10,9,0,0,1,6,4,0,0,0,40289000
15995811,1619349069632,7200000,4,16010627,1,50.681143,7.243068,336.600006,0.725001,121.699997,12.200000,13.600000,0.477778,3,10,9,0,0,1,6,4,0,0,0,40290000
15996812,1619349070633,7200000,4,16011629,1,50.681143,7.243085,336.700012,0.702778,112.599998,12.900000,12.900000,0.555556,3,10,9,0,0,1,6,4,0,0,0,40291000
15997811,1619349071632,7200000,4,16012629,1,50.681143,7.243098,337.000000,0.627778,99.199997,15.600000,12.500000,0.566667,3,10,9,0,0,1,6,4,0,0,0,40292000
15998815,1619349072636,7200000,4,16013661,1,50.681135,7.243118,337.299988,0.702778,134.800003,16.200001,13.200000,0.541667,3,10,9,0,0,1,6,4,0,0,0,40293000
15999811,1619349073632,7200000,4,16014629,1,50.681132,7.243133,337.600006,0.702778,138.300003,15.500000,13.200000,0.519445,3,10,9,0,0,1,6,4,0,0,0,40294000
16000811,1619349074632,7200000,4,16015631,1,50.681133,7.243142,337.500000,0.627778,177.500000,14.700000,12.800000,0.500000,3,10,9,0,0,1,6,4,0,0,0,40295000
16001815,1619349075636,7200000,4,16016626,1,50.681133,7.243163,337.600006,0.488889,129.399994,13.900000,12.400000,0.527778,3,10,9,0,0,1,6,5,0,0,0,40296000
16002813,1619349076634,7200000,4,16017630,1,50.681133,7.243180,338.100006,0.488889,109.699997,13.700000,13.200000,0.508334,3,10,9,0,0,1,6,4,0,0,0,40297000
16003887,1619349077708,7200000,4,16018630,1,50.681135,7.243192,338.799988,0.569445,126.900002,14.200000,14.000000,0.500000,3,10,9,0,0,1,6,4,0,0,0,40298000
16005070,1619349078891,7200000,4,16019623,1,50.681142,7.243193,340.399994,0.363889,292.799988,15.600000,15.800000,0.480556,3,10,9,0,0,1,6,4,0,0,0,40299000
16005818,1619349079639,7200000,4,16020627,1,50.681142,7.243208,342.200012,0.872223,167.800003,15.700000,15.600000,0.469445,3,10,9,0,0,1,6,5,0,0,0,40300000
16007076,1619349080897,7200000,4,16021630,1,50.681147,7.243220,344.100006,0.569445,247.000000,15.500000,15.400000,0.666667,3,10,9,0,0,1,6,4,0,0,0,40301000
16007812,1619349081633,7200000,4,16022685,1,50.681157,7.243232,344.399994,0.569445,247.000000,14.700000,14.600000,0.644445,3,10,9,0,0,1,6,4,0,0,0,40302000
16008814,1619349082635,7200000,4,16023633,1,50.681175,7.243245,343.600006,0.691667,44.599998,14.000000,14.500000,0.616667,3,10,9,0,0,1,6,4,0,0,0,40303000
16009814,1619349083635,7200000,4,16024631,1,50.681192,7.243277,343.799988,0.527778,47.099998,13.400000,14.000000,0.594445,3,10,9,0,0,1,6,4,0,0,0,40304000
16010821,1619349084642,7200000,4,16025626,1,50.681195,7.243308,345.500000,0.000000,65.800003,12.900000,13.700000,0.575000,3,10,9,0,0,1,6,4,0,0,0,40305000
16011814,1619349085635,7200000,4,16026634,1,50.681198,7.243312,345.100006,0.527778,42.200001,14.000000,13.300000,0.547223,3,10,9,0,0,1,6,4,0,0,0,40306000
16012814,1619349086635,7200000,4,16027632,1,50.681202,7.243333,344.200012,0.486111,91.300003,13.900000,13.200000,0.525000,3,10,9,0,0,1,6,4,0,0,0,40307000
16013814,1619349087635,7200000,4,16028628,1,50.681205,7.243343,343.600006,0.000000,95.500000,13.700000,12.900000,0.508334,3,10,9,0,0,1,6,4,0,0,0,40308000
16014812,1619349088633,7200000,4,16029631,1,50.681207,7.243353,343.500000,0.500000,130.399994,13.400000,12.300000,0.491667,3,10,9,0,0,1,6,4,0,0,0,40309000
16015813,1619349089634,7200000,4,16030633,1,50.681210,7.243362,343.600006,0.500000,91.699997,13.000000,11.800000,0.472223,3,10,9,0,0,1,6,4,0,0,0,40310000
16016812,1619349090633,7200000,4,16031630,1,50.681218,7.243373,343.399994,0.000000,83.300003,12.700000,11.300000,0.469445,3,10,9,0,0,1,6,5,0,0,0,40311000
16017814,1619349091635,7200000,4,16032635,1,50.681223,7.243368,343.100006,0.483334,83.300003,14.600000,10.900000,0.452778,3,10,9,0,0,1,6,4,0,0,0,40312000
16018813,1619349092634,7200000,4,16033635,1,50.681227,7.243375,342.799988,0.486111,14.100000,14.500000,10.700000,0.447223,3,10,9,0,0,1,6,4,0,0,0,40313000
16020066,1619349093887,7200000,4,16034631,1,50.681233,7.243390,342.799988,0.686112,30.100000,14.200000,10.400000,0.825001,3,10,9,0,0,1,6,4,0,0,0,40314000
16020814,1619349094635,7200000,4,16035633,1,50.681247,7.243403,343.200012,0.850001,18.900000,13.700000,10.100000,0.777778,3,10,9,0,0,1,6,4,0,0,0,40315000
16021815,1619349095636,7200000,4,16036631,1,50.681253,7.243402,342.600006,0.850001,353.399994,13.700000,11.000000,0.730556,3,10,9,0,0,1,6,4,0,0,0,40316000
16022814,1619349096635,7200000,4,16037629,1,50.681270,7.243415,343.100006,0.686112,0.300000,14.300000,10.700000,0.688889,3,10,9,0,0,1,6,4,0,0,0,40317000
16023815,1619349097636,7200000,4,16038629,1,50.681290,7.243435,344.500000,0.894445,8.500000,14.600000,11.000000,0.908334,3,10,9,0,0,1,6,4,0,0,0,40318000
16024814,1619349098635,7200000,4,16039630,1,50.681305,7.243450,345.000000,0.788889,17.700001,14.800000,15.300000,1.033334,3,10,9,0,0,1,6,4,0,0,0,40319000
16025812,1619349099633,7200000,4,16040623,1,50.681315,7.243465,345.600006,0.802778,14.300000,14.400000,15.100000,1.086112,3,10,9,0,0,1,6,4,0,0,0,40320000
16026814,1619349100635,7200000,4,16041630,1,50.681318,7.243467,345.600006,0.788889,13.900000,14.000000,14.700000,1.022223,3,10,9,0,0,1,6,4,0,0,0,40321000
16027814,1619349101635,7200000,4,16042633,1,50.681323,7.243487,346.200012,0.836112,32.799999,13.700000,14.200000,0.963890,3,10,9,0,0,1,6,4,0,0,0,40322000
16028814,1619349102635,7200000,4,16043634,1,50.681328,7.243503,346.100006,0.850001,34.200001,13.600000,13.500000,0.902779,3,10,9,0,0,1,6,4,0,0,0,40323000
16029821,1619349103642,7200000,4,16044632,1,50.681327,7.243522,345.899994,0.850001,77.000000,14.100000,13.300000,0.855556,3,10,9,0,0,1,6,4,0,0,0,40324000
16030827,1619349104648,7200000,4,16045632,1,50.681318,7.243543,347.399994,0.836112,88.900002,15.300000,13.200000,0.800001,3,10,9,0,0,1,6,4,0,0,0,40325000
16032310,1619349106131,7200000,4,16046628,1,50.681318,7.243553,348.700012,0.802778,20.600000,16.400000,13.400000,0.758334,3,10,9,0,0,1,6,4,0,0,0,40326000
16032823,1619349106644,7200000,4,16047650,1,50.681320,7.243558,348.500000,0.558334,53.700001,16.700001,13.100000,0.716667,3,10,9,0,0,1,6,4,0,0,0,40327000
16033825,1619349107646,7200000,4,16048632,1,50.681328,7.243575,348.700012,0.763889,30.100000,16.500000,12.500000,0.902779,3,10,9,0,0,1,6,4,0,0,0,40328000
16034925,1619349108746,7200000,4,16049629,1,50.681337,7.243590,348.299988,1.130556,25.000000,15.800000,12.300000,0.850001,3,10,9,0,0,1,6,5,0,0,0,40329000
16036162,1619349109983,7200000,4,16050632,1,50.681340,7.243608,348.000000,0.836112,58.799999,15.400000,11.900000,0.802778,3,10,9,0,0,1,6,4,0,0,0,40330000
16037897,1619349111718,7200000,4,16051630,1,50.681343,7.243628,347.399994,0.775001,55.700001,15.100000,11.900000,0.761112,3,10,9,0,0,1,6,4,0,0,0,40331000
16037919,1619349111740,7200000,4,16052630,1,50.681343,7.243648,346.799988,0.775001,81.800003,15.100000,11.700000,0.716667,3,10,9,0,0,1,6,4,0,0,0,40332000
16038823,1619349112644,7200000,4,16053628,1,50.681348,7.243662,346.799988,0.763889,92.800003,14.800000,11.200000,0.691667,3,10,9,0,0,1,6,4,0,0,0,40333000
16039821,1619349113642,7200000,4,16054661,1,50.681355,7.243672,347.500000,0.522223,46.500000,14.300000,13.100000,0.669445,3,10,9,0,0,1,6,4,0,0,0,40334000
16040823,1619349114644,7200000,4,16055631,1,50.681353,7.243690,349.500000,0.586112,67.800003,14.100000,15.600000,0.638889,3,10,9,0,0,1,6,4,0,0,0,40335000
16041820,1619349115641,7200000,4,16056648,1,50.681365,7.243713,350.700012,0.586112,56.599998,13.600000,15.100000,0.616667,3,10,9,0,0,1,6,4,0,0,0,40336000
16042821,1619349116642,7200000,4,16057629,1,50.681378,7.243738,352.700012,0.491667,38.200001,13.700000,15.000000,1.011112,3,10,9,0,0,1,6,4,0,0,0,40337000
16043823,1619349117644,7200000,4,16058631,1,50.681383,7.243760,354.399994,0.605556,26.200001,13.700000,14.700000,0.997223,3,10,9,0,0,1,6,4,0,0,0,40338000
16044821,1619349118642,7200000,4,16059626,1,50.681373,7.243790,353.600006,1.050001,141.899994,15.400000,14.300000,0.933334,3,10,9,0,0,1,6,4,0,0,0,40339000
16045816,1619349119637,7200000,4,16060630,1,50.681375,7.243818,352.500000,0.605556,122.599998,14.900000,13.900000,0.894445,3,10,9,0,0,1,6,4,0,0,0,40340000
16046824,1619349120645,7200000,4,16061633,1,50.681370,7.243838,352.899994,0.522223,142.800003,14.300000,13.300000,0.836112,3,10,9,0,0,1,6,4,0,0,0,40341000
16047819,1619349121640,7200000,4,16062633,1,50.681365,7.243855,353.700012,0.488889,149.300003,15.300000,13.100000,0.802778,3,10,9,0,0,1,6,4,0,0,0,40342000
16048821,1619349122642,7200000,4,16063627,1,50.681367,7.243863,353.700012,0.522223,75.800003,15.100000,12.500000,0.761112,3,10,9,0,0,1,6,4,0,0,0,40343000
16049811,1619349123632,7200000,4,16064631,1,50.681367,7.243872,354.299988,0.563889,54.599998,15.000000,12.300000,0.741667,3,10,9,0,0,1,6,4,0,0,0,40344000
16050821,1619349124642,7200000,4,16065632,1,50.681367,7.243877,354.500000,0.563889,64.900002,14.300000,11.900000,0.708334,3,10,9,0,0,1,6,4,0,0,0,40345000
16051813,1619349125634,7200000,4,16066626,1,50.681380,7.243877,354.000000,0.563889,12.800000,13.700000,11.500000,0.680556,3,10,9,0,0,1,6,4,0,0,0,40346000
16052819,1619349126640,7200000,4,16067628,1,50.681385,7.243877,353.700012,0.605556,29.200001,13.100000,11.100000,0.647223,3,10,9,0,0,1,6,4,0,0,0,40347000
16053820,1619349127641,7200000,4,16068630,1,50.681393,7.243883,353.299988,1.158334,55.299999,12.700000,10.900000,0.627778,3,10,9,0,0,1,6,4,0,0,0,40348000
16054822,1619349128643,7200000,4,16069634,1,50.681382,7.243875,353.200012,1.158334,150.600006,12.600000,10.500000,0.613889,3,10,9,0,0,1,6,4,0,0,0,40349000
16055818,1619349129639,7200000,4,16070632,1,50.681375,7.243863,352.799988,1.158334,119.000000,12.900000,10.300000,0.602778,3,10,9,0,0,1,6,4,0,0,0,40350000
16056823,1619349130644,7200000,4,16071633,1,50.681372,7.243858,352.000000,0.519445,57.099998,15.800000,11.300000,0.575000,3,10,9,0,0,1,6,4,0,0,0,40351000
16057891,1619349131712,7200000,4,16072630,1,50.681387,7.243855,352.100006,0.519445,1.500000,16.900000,11.000000,1.469446,3,10,9,0,0,1,6,4,0,0,0,40352000
16058817,1619349132638,7200000,4,16073630,1,50.681393,7.243867,352.100006,1.255557,66.699997,17.200001,10.600000,1.375001,3,10,9,0,0,1,6,4,0,0,0,40353000
16059810,1619349133631,7200000,4,16074629,1,50.681397,7.243883,352.200012,1.050001,98.300003,17.100000,10.200000,1.275001,3,10,9,0,0,1,6,4,0,0,0,40354000
16060821,1619349134642,7200000,4,16075635,1,50.681397,7.243892,352.000000,1.050001,129.600006,17.000000,10.100000,1.180557,3,10,9,0,0,1,6,4,0,0,0,40355000
16061819,1619349135640,7200000,4,16076631,1,50.681395,7.243892,351.899994,1.050001,169.699997,16.600000,9.900000,1.113890,3,10,9,0,0,1,6,4,0,0,0,40356000
16062817,1619349136638,7200000,4,16077632,1,50.681395,7.243882,351.600006,0.808334,195.000000,16.600000,9.600000,1.033334,3,10,9,0,0,1,6,4,0,0,0,40357000
16063818,1619349137639,7200000,4,16078632,1,50.681400,7.243880,351.299988,0.808334,6.300000,16.100000,9.300000,0.966667,3,10,9,0,0,1,6,4,0,0,0,40358000
16064821,1619349138642,7200000,4,16079632,1,50.681403,7.243893,351.299988,0.808334,97.400002,15.700000,10.200000,0.902779,3,10,9,0,0,1,6,4,0,0,0,40359000
16065939,1619349139760,7200000,4,16080632,1,50.681397,7.243915,350.799988,1.044445,119.900002,17.200001,12.500000,0.875001,3,10,9,0,0,1,6,4,0,0,0,40360000
16067903,1619349141724,7200000,4,16081631,1,50.681397,7.243925,350.600006,1.044445,81.199997,17.100000,12.200000,0.822223,3,10,9,0,0,1,6,4,0,0,0,40361000
16067926,1619349141747,7200000,4,16082630,1,50.681400,7.243938,350.700012,0.808334,67.099998,17.400000,11.700000,0.783334,3,10,9,0,0,1,6,4,0,0,0,40362000
16068816,1619349142637,7200000,4,16083633,1,50.681407,7.243950,351.299988,0.713889,61.500000,17.100000,11.700000,0.736112,3,10,9,0,0,1,6,4,0,0,0,40363000
16069821,1619349143642,7200000,4,16084631,1,50.681408,7.243957,351.399994,0.697223,58.099998,16.799999,13.700000,0.700001,3,10,9,0,0,1,6,4,0,0,0,40364000
16070830,1619349144651,7200000,4,16085630,1,50.681410,7.243970,351.799988,0.697223,88.800003,16.400000,13.600000,0.672223,3,10,9,0,0,1,6,4,0,0,0,40365000
16071812,1619349145633,7200000,4,16086633,1,50.681417,7.243980,352.299988,0.713889,54.500000,16.000000,16.100000,0.641667,3,10,9,0,0,1,6,4,0,0,0,40366000
16072817,1619349146638,7200000,4,16087632,1,50.681420,7.243983,352.200012,0.758334,12.800000,15.700000,15.300000,0.608334,3,10,9,0,0,1,6,4,0,0,0,40367000
16073816,1619349147637,7200000,4,16088632,1,50.681432,7.243978,352.399994,0.688889,335.100006,15.400000,14.700000,0.580556,3,10,9,0,0,1,6,4,0,0,0,40368000
16074810,1619349148631,7200000,4,16089633,1,50.681443,7.243978,352.500000,0.697223,28.100000,14.900000,14.000000,0.566667,3,10,9,0,0,1,6,5,0,0,0,40369000
16075827,1619349149648,7200000,4,16090629,1,50.681457,7.243980,352.600006,0.688889,20.299999,14.400000,13.400000,0.552778,3,10,9,0,0,1,6,4,0,0,0,40370000
16076807,1619349150628,7200000,4,16091634,1,50.681457,7.243985,352.500000,0.677778,99.199997,14.000000,13.300000,0.530556,3,10,9,0,0,1,6,4,0,0,0,40371000
16077811,1619349151632,7200000,4,16092648,1,50.681458,7.243998,353.100006,0.677778,105.699997,13.900000,13.000000,0.522223,3,10,9,0,0,1,6,5,0,0,0,40372000
16079950,1619349153771,7200000,4,16093633,1,50.681463,7.244013,353.700012,1.050001,54.200001,15.400000,12.800000,0.505556,3,10,9,0,0,1,6,4,0,0,0,40373000
16079973,1619349153794,7200000,4,16094635,1,50.681465,7.244030,354.100006,0.758334,64.400002,15.300000,12.200000,0.491667,3,10,9,0,0,1,6,4,0,0,0,40374000
16080805,1619349154626,7200000,4,16095633,1,50.681468,7.244050,354.799988,1.102779,66.099998,15.300000,12.500000,0.477778,3,10,9,0,0,1,6,4,0,0,0,40375000
16081809,1619349155630,7200000,4,16096631,1,50.681475,7.244062,355.500000,0.952779,40.599998,15.300000,15.600000,0.463889,3,10,9,0,0,1,6,4,0,0,0,40376000
16082809,1619349156630,7200000,4,16097632,1,50.681482,7.244075,355.899994,0.952779,59.700001,17.200001,15.500000,0.455556,3,10,9,0,0,1,6,4,0,0,0,40377000
16083807,1619349157628,7200000,4,16098632,1,50.681485,7.244083,355.600006,0.719445,64.099998,16.700001,15.000000,0.452778,3,10,9,0,0,1,6,5,0,0,0,40378000
16084812,1619349158633,7200000,4,16099635,1,50.681495,7.244075,355.799988,1.011112,306.799988,16.100000,14.200000,0.797223,3,10,9,0,0,1,6,5,0,0,0,40379000
16085813,1619349159634,7200000,4,16100632,1,50.681502,7.244075,355.799988,0.572223,306.799988,15.600000,13.700000,0.758334,3,10,9,0,0,1,6,5,0,0,0,40380000
16086812,1619349160633,7200000,4,16101635,1,50.681502,7.244077,355.500000,0.000000,306.799988,15.200000,13.200000,0.719445,3,10,10,0,0,1,6,5,0,0,0,40381000
16087813,1619349161634,7200000,4,16102631,1,50.681500,7.244075,355.200012,0.241667,306.799988,14.800000,12.800000,0.688889,3,10,10,0,0,1,6,5,0,0,0,40382000
16088814,1619349162635,7200000,4,16103635,1,50.681507,7.244085,355.600006,0.241667,55.200001,14.500000,12.400000,0.661112,3,10,10,0,0,1,6,4,0,0,0,40383000
16089814,1619349163635,7200000,4,16104635,1,50.681510,7.244100,355.899994,1.088890,83.699997,14.200000,11.900000,0.644445,3,10,10,0,0,1,6,4,0,0,0,40384000
